,Synthesizable,Material ID,Formula,Crystal System,Space Group Symbol,Space Group Number,Sites,Energy Above Hull,Formation Energy,Predicted Stable,Volume,Density,Band Gap,Is Gap Direct,Is Metal,Magnetic Ordering,Total Magnetization,"Bulk Modulus, Voigt","Bulk Modulus, Reuss","Bulk Modulus, VRH","Shear Modulus, Voigt","Shear Modulus, Reuss","Shear Modulus, VRH",Elastic Anisotropy,Weighted Surface Energy,Surface Anisotropy,Shape Factor,Work Function,Piezoelectric Modulus,Total Dielectric Constant,Ionic Dielectric Constant,Static Dielectric Constant,Structure
0,False,mp-1067210,ZrCu,Monoclinic,P2_1/m,11,4,0.024891506730771003,-0.1250487375,False,71.08931675809656,7.2303868726776415,0.0,False,True,NM,9.3e-06,,,,,,,,,,,,,,,,"# generated using pymatgen
data_ZrCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.13821600
_cell_length_b   3.24218900
_cell_length_c   5.50956305
_cell_angle_alpha   74.08954990
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrCu
_chemical_formula_sum   'Zr2 Cu2'
_cell_volume   71.08931676
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.75000000  0.64740200  0.19367500  1
  Zr  Zr1  1  0.25000000  0.35259800  0.80632500  1
  Cu  Cu2  1  0.75000000  0.94078300  0.63769700  1
  Cu  Cu3  1  0.25000000  0.05921700  0.36230300  1
"
1,False,mp-30471,CaCu,Monoclinic,P2_1/m,11,20,0.000139304500001,-0.10677027750000101,False,472.55370049677634,3.641315263354545,0.0,False,True,NM,1e-07,,,,,,,,,,,,,,,,"# generated using pymatgen
data_CaCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.18824810
_cell_length_b   5.78721891
_cell_length_c   19.55808670
_cell_angle_alpha   94.56103236
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaCu
_chemical_formula_sum   'Ca10 Cu10'
_cell_volume   472.55370050
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.25000000  0.65484869  0.12847456  1
  Ca  Ca1  1  0.75000000  0.34515131  0.87152544  1
  Ca  Ca2  1  0.25000000  0.45414684  0.32869588  1
  Ca  Ca3  1  0.75000000  0.54585316  0.67130412  1
  Ca  Ca4  1  0.25000000  0.75915979  0.52776821  1
  Ca  Ca5  1  0.75000000  0.24084021  0.47223179  1
  Ca  Ca6  1  0.25000000  0.05999918  0.72830452  1
  Ca  Ca7  1  0.75000000  0.94000082  0.27169548  1
  Ca  Ca8  1  0.25000000  0.85543353  0.92792303  1
  Ca  Ca9  1  0.75000000  0.14456647  0.07207697  1
  Cu  Cu10  1  0.25000000  0.19508271  0.18864468  1
  Cu  Cu11  1  0.75000000  0.80491729  0.81135532  1
  Cu  Cu12  1  0.25000000  0.94715251  0.38850313  1
  Cu  Cu13  1  0.75000000  0.05284749  0.61149687  1
  Cu  Cu14  1  0.25000000  0.25001142  0.58846707  1
  Cu  Cu15  1  0.75000000  0.74998858  0.41153293  1
  Cu  Cu16  1  0.25000000  0.59644354  0.78836363  1
  Cu  Cu17  1  0.75000000  0.40355646  0.21163637  1
  Cu  Cu18  1  0.25000000  0.39575330  0.98874046  1
  Cu  Cu19  1  0.75000000  0.60424670  0.01125954  1
"
2,True,mp-850099,CuS2,Tetragonal,P-4m2,115,3,0.536854333333334,0.351664054618055,False,52.54267318712817,4.035024733365863,0.0,False,True,NM,0.0026286,,,,,,,,,,,,,,,,"# generated using pymatgen
data_CuS2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.55153800
_cell_length_b   3.55153800
_cell_length_c   4.16561600
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CuS2
_chemical_formula_sum   'Cu1 S2'
_cell_volume   52.54267319
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.50000000  0.50000000  0.50000000  1
  S  S1  1  0.00000000  0.50000000  0.16044200  1
  S  S2  1  0.50000000  0.00000000  0.83955800  1
"
3,True,mp-32880,CuBr,Tetragonal,I-4m2,119,2,0.001041819999999,-0.5165704024999991,False,46.39061359373776,5.134752715060553,0.4449,True,False,NM,0.000135399999999,,,,,,,,,,,,0.319145574620736,9.190068896666666,2.907298123333333,6.2827707733333344,"# generated using pymatgen
data_CuBr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.00468262
_cell_length_b   4.00468262
_cell_length_c   4.00468262
_cell_angle_alpha   118.50095002
_cell_angle_beta   118.50095002
_cell_angle_gamma   92.61665297
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CuBr
_chemical_formula_sum   'Cu1 Br1'
_cell_volume   46.39061359
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.25000000  0.75000000  0.50000000  1
  Br  Br1  1  0.00000000  0.00000000  0.00000000  1
"
4,False,mp-1077372,Zr2Cu,Monoclinic,C2/m,12,6,0.044237781666669,-0.089884348333331,False,116.8333519002447,6.992569168056965,0.0,False,True,NM,0.0,,,,,,,,,,,,,,,,"# generated using pymatgen
data_Zr2Cu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.55621156
_cell_length_b   5.55621156
_cell_length_c   8.14983516
_cell_angle_alpha   57.53020937
_cell_angle_beta   57.53020937
_cell_angle_gamma   34.14072226
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Zr2Cu
_chemical_formula_sum   'Zr4 Cu2'
_cell_volume   116.83335190
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.07432495  0.07432495  0.15906240  1
  Zr  Zr1  1  0.92567505  0.92567505  0.84093760  1
  Zr  Zr2  1  0.65948034  0.65948034  0.43945182  1
  Zr  Zr3  1  0.34051966  0.34051966  0.56054818  1
  Cu  Cu4  1  0.36584302  0.36584302  0.15093557  1
  Cu  Cu5  1  0.63415698  0.63415698  0.84906443  1
"
5,True,mp-1080203,CuN,Monoclinic,C2/m,12,4,0.20554500500000103,0.20554500500000103,False,44.11108850993348,5.838862400383055,0.0,False,True,NM,0.0009785,,,,,,,,,,,,,,,,"# generated using pymatgen
data_CuN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.98367646
_cell_length_b   2.98367646
_cell_length_c   6.10653873
_cell_angle_alpha   77.91800918
_cell_angle_beta   77.91800918
_cell_angle_gamma   56.65624064
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CuN
_chemical_formula_sum   'Cu2 N2'
_cell_volume   44.11108851
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.38347600  0.38347600  0.33920900  1
  Cu  Cu1  1  0.61652400  0.61652400  0.66079100  1
  N  N2  1  0.97366800  0.97366800  0.09965700  1
  N  N3  1  0.02633200  0.02633200  0.90034300  1
"
6,True,mp-1246684,CuAs,Monoclinic,C2/m,12,10,0.19522826850000102,0.19522826850000202,False,160.63255609273907,7.157044152543853,0.0,False,True,NM,0.004006099999999,,,,,,,,,,,,,,,,"# generated using pymatgen
data_CuAs
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.16196792
_cell_length_b   6.88975989
_cell_length_c   6.52716013
_cell_angle_alpha   67.73817328
_cell_angle_beta   71.40846733
_cell_angle_gamma   72.41982204
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CuAs
_chemical_formula_sum   'Cu5 As5'
_cell_volume   160.63255609
_cell_formula_units_Z   5
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.00000000  0.00000000  0.00000000  1
  Cu  Cu1  1  0.74511800  0.24130800  0.26845600  1
  Cu  Cu2  1  0.25488200  0.75869200  0.73154400  1
  Cu  Cu3  1  0.89085600  0.78547700  0.43281000  1
  Cu  Cu4  1  0.10914400  0.21452300  0.56719000  1
  As  As5  1  0.50000000  0.50000000  0.50000000  1
  As  As6  1  0.84214200  0.46529300  0.85042200  1
  As  As7  1  0.15785800  0.53470700  0.14957800  1
  As  As8  1  0.62968500  0.00363300  0.73699600  1
  As  As9  1  0.37031500  0.99636700  0.26300400  1
"
7,False,mp-23219,CuBr2,Monoclinic,C2/m,12,3,0.008433290000001,-0.663808629999998,False,80.28921196290247,4.619400709185497,0.0,False,True,FM,1.0031586,,,,,,,,,,,,,,,,"# generated using pymatgen
data_CuBr2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.51154874
_cell_length_b   4.02095744
_cell_length_c   6.56004875
_cell_angle_alpha   83.38755973
_cell_angle_beta   74.47574255
_cell_angle_gamma   64.10930903
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CuBr2
_chemical_formula_sum   'Cu1 Br2'
_cell_volume   80.28921196
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.00000000  -0.00000000  0.00000000  1
  Br  Br1  1  0.27169075  0.22515345  0.23146704  1
  Br  Br2  1  0.72830925  0.77484655  0.76853296  1
"
8,True,mp-654801,CuO2,Monoclinic,C2/m,12,3,0.30963668187500004,-0.400261233333333,False,87.80547606776163,1.806901802890346,0.072799999999999,False,False,FM,1.0003465,,,,,,,,,,,,,,,,"# generated using pymatgen
data_CuO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.99471823
_cell_length_b   5.85105062
_cell_length_c   5.78409861
_cell_angle_alpha   86.80277223
_cell_angle_beta   46.94723696
_cell_angle_gamma   46.24999081
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CuO2
_chemical_formula_sum   'Cu1 O2'
_cell_volume   87.80547607
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.49895900  0.49351300  0.49706500  1
  O  O1  1  0.11225100  0.89646200  0.09871900  1
  O  O2  1  0.88864800  0.10265800  0.89922100  1
"
9,True,mp-2745918,CuI4,Tetragonal,I-42m,121,5,0.15388030333333,0.041182183999998005,False,178.80759181688563,5.30424869846756,0.0,False,True,NM,0.0,,,,,,,,,,,,,,,,"# generated using pymatgen
data_CuI4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.06718063
_cell_length_b   8.06718063
_cell_length_c   8.06718063
_cell_angle_alpha   144.18321236
_cell_angle_beta   144.18321236
_cell_angle_gamma   51.55341370
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CuI4
_chemical_formula_sum   'Cu1 I4'
_cell_volume   178.80759182
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.00000000  -0.00000000  -0.00000000  1
  I  I1  1  0.37843251  0.37843251  0.51129578  1
  I  I2  1  0.86713673  0.86713673  0.48870422  1
  I  I3  1  0.13286327  0.62156749  -0.00000000  1
  I  I4  1  0.62156749  0.13286327  0.00000000  1
"
