,Synthesizable,Material ID,Formula,Crystal System,Space Group Symbol,Space Group Number,Sites,Energy Above Hull,Formation Energy,Predicted Stable,Volume,Density,Band Gap,Is Gap Direct,Is Metal,Magnetic Ordering,Total Magnetization,"Bulk Modulus, Voigt","Bulk Modulus, Reuss","Bulk Modulus, VRH","Shear Modulus, Voigt","Shear Modulus, Reuss","Shear Modulus, VRH",Elastic Anisotropy,Weighted Surface Energy,Surface Anisotropy,Shape Factor,Work Function,Piezoelectric Modulus,Total Dielectric Constant,Ionic Dielectric Constant,Static Dielectric Constant,Structure
0,False,mp-1064814,KC,Monoclinic,C2/m,12,4,2.3348249224375,2.308820477515626,False,117.6993105916074,1.442123844706886,0.0,False,True,FM,6.0023991,,,,,,,,,,,,,,,,"# generated using pymatgen
data_KC
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.36623624
_cell_length_b   4.36623624
_cell_length_c   7.56543625
_cell_angle_alpha   73.18081818
_cell_angle_beta   73.18081818
_cell_angle_gamma   59.97529924
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KC
_chemical_formula_sum   'K2 C2'
_cell_volume   117.69931059
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.75572200  0.75572200  0.75025400  1
  K  K1  1  0.24427800  0.24427800  0.24974600  1
  C  C2  1  0.00000000  0.00000000  0.00000000  1
  C  C3  1  0.50000000  0.50000000  0.50000000  1
"
1,True,mp-1180648,KS,Monoclinic,C2/m,12,2,1.0125413825,-0.086938732447915,False,394.29775569237836,0.299695948181781,0.375999999999999,False,False,FM,0.9999984,,,,,,,,,,,,,,,,"# generated using pymatgen
data_KS
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.35424260
_cell_length_b   8.35424260
_cell_length_c   6.03163163
_cell_angle_alpha   76.58676688
_cell_angle_beta   76.58676688
_cell_angle_gamma   94.60198589
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KS
_chemical_formula_sum   'K1 S1'
_cell_volume   394.29775569
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.00000000  0.00000000  1
  S  S1  1  0.00000000  0.00000000  0.50000000  1
"
2,True,mp-1211583,KC2,Monoclinic,C2/m,12,6,1.3249010675833341,1.290228474354169,False,143.89062869289464,1.456838832023919,0.067399999999999,False,False,FM,2.0007059,,,,,,,,,,,,,,,,"# generated using pymatgen
data_KC2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.46421200
_cell_length_b   4.67631255
_cell_length_c   8.27779972
_cell_angle_alpha   106.30663986
_cell_angle_beta   90.00000000
_cell_angle_gamma   118.51063124
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KC2
_chemical_formula_sum   'K2 C4'
_cell_volume   143.89062869
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.78392900  0.56785900  0.75162100  1
  K  K1  1  0.21607100  0.43214100  0.24837900  1
  C  C2  1  0.92790200  0.85580400  0.44255900  1
  C  C3  1  0.07209800  0.14419600  0.55744100  1
  C  C4  1  0.53586400  0.07172900  0.94277000  1
  C  C5  1  0.46413600  0.92827100  0.05723000  1
"
3,True,mp-1180621,KS,Tetragonal,P4/mmm,123,2,0.414538757499999,-0.6849413574479161,False,50.89170111780906,2.321978577305279,0.0,False,True,NM,0.0024054,,,,,,,,,,,,,,,,"# generated using pymatgen
data_KS
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.38578700
_cell_length_b   3.38578700
_cell_length_c   4.43943500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KS
_chemical_formula_sum   'K1 S1'
_cell_volume   50.89170112
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.00000000  0.00000000  1
  S  S1  1  0.50000000  0.50000000  0.50000000  1
"
4,True,mp-1223320,KO2,Tetragonal,P4/mmm,123,3,1.0067627875,0.009322380916666,False,81.42171475015405,1.449975754001038,0.0,False,True,FM,3.0006034,,,,,,,,,,,,,,,,"# generated using pymatgen
data_KO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.87108800
_cell_length_b   3.87108800
_cell_length_c   5.43343100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KO2
_chemical_formula_sum   'K1 O2'
_cell_volume   81.42171475
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.00000000  0.50000000  1
  O  O1  1  0.50000000  0.50000000  0.50000000  1
  O  O2  1  0.00000000  0.00000000  0.00000000  1
"
5,False,mp-1064119,KN,Tetragonal,P4/nmm,129,4,1.2831171173333331,1.135708894833332,False,97.67780628492153,1.805587788787303,0.0,False,True,FM,4.0045017,,,,,,,,,,,,,,,,"# generated using pymatgen
data_KN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.10906100
_cell_length_b   4.10906100
_cell_length_c   5.78509800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KN
_chemical_formula_sum   'K2 N2'
_cell_volume   97.67780628
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.50000000  0.24734400  1
  K  K1  1  0.50000000  0.00000000  0.75265600  1
  N  N2  1  0.00000000  0.50000000  0.74300500  1
  N  N3  1  0.50000000  0.00000000  0.25699500  1
"
6,False,mp-1072274,KC2,Tetragonal,P4/nmm,129,6,1.308008999250002,1.273336406020836,False,143.0725034786178,1.4651694095467651,0.0,False,True,FM,2.0022733,,,,,,,,,,,,,,,,"# generated using pymatgen
data_KC2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.38206800
_cell_length_b   4.38206800
_cell_length_c   7.45071500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KC2
_chemical_formula_sum   'K2 C4'
_cell_volume   143.07250348
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.50000000  0.24579700  1
  K  K1  1  0.50000000  0.00000000  0.75420300  1
  C  C2  1  0.00000000  0.50000000  0.66147500  1
  C  C3  1  0.50000000  0.00000000  0.33852500  1
  C  C4  1  0.00000000  0.50000000  0.83133200  1
  C  C5  1  0.50000000  0.00000000  0.16866800  1
"
7,True,mp-1184938,KH3,Tetragonal,I4/mmm,139,4,1.1048070275,0.9600211768750001,False,54.31844543241657,1.287691966719478,0.0,False,True,FM,1.0756396,,,,,,,,,,,,,,,,"# generated using pymatgen
data_KH3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.30906230
_cell_length_b   4.30906230
_cell_length_c   4.30906230
_cell_angle_alpha   122.45405878
_cell_angle_beta   122.45405878
_cell_angle_gamma   85.79953071
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KH3
_chemical_formula_sum   'K1 H3'
_cell_volume   54.31844543
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.00000000  0.00000000  1
  H  H1  1  0.75000000  0.25000000  0.50000000  1
  H  H2  1  0.25000000  0.75000000  0.50000000  1
  H  H3  1  0.50000000  0.50000000  0.00000000  1
"
8,True,mp-1185026,KLi3,Tetragonal,I4/mmm,139,4,0.17843251175000002,0.17843251175000002,False,126.32600371714919,0.7876577794247981,0.0,False,True,NM,0.0003291,,,,,,,,,,,,,,,,"# generated using pymatgen
data_KLi3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.30269742
_cell_length_b   6.30269742
_cell_length_c   6.30269742
_cell_angle_alpha   134.27040258
_cell_angle_beta   134.27040258
_cell_angle_gamma   66.66596753
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KLi3
_chemical_formula_sum   'K1 Li3'
_cell_volume   126.32600372
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.00000000  0.00000000  1
  Li  Li1  1  0.75000000  0.25000000  0.50000000  1
  Li  Li2  1  0.25000000  0.75000000  0.50000000  1
  Li  Li3  1  0.50000000  0.50000000  0.00000000  1
"
9,True,mp-1185042,KHg3,Tetragonal,I4/mmm,139,4,0.030033264166661,-0.22236839906249603,False,118.86115096040626,8.9531932014525,0.0,False,True,NM,0.0,,,,,,,,,,,,,,,,"# generated using pymatgen
data_KHg3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.82182091
_cell_length_b   5.82182091
_cell_length_c   5.82182091
_cell_angle_alpha   128.05152483
_cell_angle_beta   128.05152483
_cell_angle_gamma   76.54157482
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KHg3
_chemical_formula_sum   'K1 Hg3'
_cell_volume   118.86115096
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  -0.00000000  -0.00000000  -0.00000000  1
  Hg  Hg1  1  0.75000000  0.25000000  0.50000000  1
  Hg  Hg2  1  0.25000000  0.75000000  0.50000000  1
  Hg  Hg3  1  0.50000000  0.50000000  -0.00000000  1
"
